,name,stad,citizen,religious,experience,sweden,poland,iraq,somalia,woman,skilledjob,invited,city1,city2,city3,city4,city5,city6,city7,immigrant,time
939,Sarah Amari,Uppsala,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.148883439
940,Antoni Kowalski,Uppsala,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.067202402
941,Awa Zakaria,Uppsala,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0.066533854
942,Julia Kowalski,Uppsala,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.140140147
943,Julia Kowalski,Uppsala,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.113067706
944,Khalid Zakaria,Uppsala,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.092431633
945,Antoni Kowalski,Uppsala,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.092446432
946,Erik Svensson,Uppsala,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.092461309
947,Antoni Kowalski,Uppsala,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.159130688
948,Sarah Amari,Uppsala,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.158680304
949,Awa Zakaria,Uppsala,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.158251093
950,Sarah Amari,Uppsala,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.157841596
951,Khalid Zakaria,Uppsala,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.164251647
952,Malin Svensson,Uppsala,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.24561943
953,Ahmed Amari,Uppsala,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.092373362
954,Sarah Amari,Uppsala,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.161802966
955,Julia Kowalski,Uppsala,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.159510021
956,Erik Svensson,Uppsala,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.207277887
957,Awa Zakaria,Uppsala,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.11201019
958,Ahmed Amari,Uppsala,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.112016603
959,Julia Kowalski,Uppsala,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.112023
960,Awa Zakaria,Uppsala,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.108263841
961,Malin Svensson,Uppsala,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.128950056
962,Sarah Amari,Uppsala,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.157358411
963,Sarah Amari,Uppsala,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.100535999
964,Antoni Kowalski,Uppsala,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.110766247
965,Awa Zakaria,Uppsala,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0.188938876
966,Khalid Zakaria,Uppsala,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.189259382
967,Ahmed Amari,Uppsala,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.111098287
968,Khalid Zakaria,Uppsala,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.111459781
969,Antoni Kowalski,Uppsala,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.058232388
970,Zainab Hadad,Uppsala,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.057887722
971,Ali Hadad,Uppsala,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.089382976
972,Fatima Mohammed,Uppsala,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.05757405
973,Ali Hadad,Uppsala,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.057287372
974,Abdi Mohammed,Uppsala,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.207232458
975,Emma Lindberg,Uppsala,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.053705276
976,Abdi Mohammed,Uppsala,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.053555602
977,Zainab Hadad,Uppsala,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.053416806
978,Mateusz Nowak,Uppsala,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.122824161
979,Maria Nowak,Uppsala,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.097987106
980,Maria Nowak,Uppsala,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.099074139
981,Fatima Mohammed,Uppsala,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.100442052
982,Abdi Mohammed,Uppsala,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.074194928
983,Emma Lindberg,Uppsala,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.074194928
984,Mateusz Nowak,Uppsala,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.074194928
985,Filip Lindberg,Uppsala,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.074194928
986,Sarah Amari,Goteborg,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.149207996
987,Ahmed Amari,Goteborg,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.148005054
988,Awa Zakaria,Goteborg,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.146862069
989,Ahmed Amari,Goteborg,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.14577467
990,Khalid Zakaria,Goteborg,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.144738897
991,Malin Svensson,Goteborg,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.143751159
992,Khalid Zakaria,Goteborg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.178881456
993,Sarah Amari,Goteborg,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.165275431
994,Antoni Kowalski,Goteborg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.166353537
995,Julia Kowalski,Goteborg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.167505685
996,Julia Kowalski,Goteborg,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.168739773
997,Awa Zakaria,Goteborg,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.170064865
998,Khalid Zakaria,Goteborg,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.171491413
999,Malin Svensson,Goteborg,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.173031532
1000,Antoni Kowalski,Goteborg,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.174699347
1001,Erik Svensson,Goteborg,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.176511427
1002,Erik Svensson,Goteborg,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.178487336
1003,Julia Kowalski,Goteborg,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.180650343
1004,Awa Zakaria,Goteborg,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0.15969414
1005,Ahmed Amari,Goteborg,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.161100559
1006,Khalid Zakaria,Goteborg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.162662198
1007,Ahmed Amari,Goteborg,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.164406255
1008,Antoni Kowalski,Goteborg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.166366674
1009,Ahmed Amari,Goteborg,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.168586381
1010,Julia Kowalski,Goteborg,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.171120458
1011,Sarah Amari,Goteborg,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.175398469
1012,Antoni Kowalski,Goteborg,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.179895866
1013,Awa Zakaria,Goteborg,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.184629967
1014,Julia Kowalski,Goteborg,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.385491141
1015,Julia Kowalski,Goteborg,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.385491141
1016,Khalid Zakaria,Goteborg,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.385491141
1017,Antoni Kowalski,Goteborg,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.385491141
1018,Erik Svensson,Goteborg,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.385491141
1019,Antoni Kowalski,Goteborg,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.157100039
1020,Sarah Amari,Goteborg,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.023863737
1021,Awa Zakaria,Goteborg,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.023863737
1022,Sarah Amari,Goteborg,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.023863737
1023,Khalid Zakaria,Goteborg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.023863737
1024,Malin Svensson,Goteborg,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.023863737
1025,Ahmed Amari,Goteborg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.023863737
1026,Sarah Amari,Goteborg,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.263757096
1027,Julia Kowalski,Goteborg,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.263757096
1028,Erik Svensson,Goteborg,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.263757096
1029,Awa Zakaria,Goteborg,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.263757096
1030,Ahmed Amari,Goteborg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.263757096
1031,Julia Kowalski,Goteborg,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.263757096
1032,Awa Zakaria,Goteborg,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.263757096
1033,Malin Svensson,Goteborg,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.263757096
1034,Sarah Amari,Goteborg,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.263757096
1035,Sarah Amari,Goteborg,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.263757096
1036,Antoni Kowalski,Goteborg,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.263757096
1037,Awa Zakaria,Goteborg,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.263757096
1038,Khalid Zakaria,Goteborg,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.263757096
1039,Ahmed Amari,Goteborg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.099493114
1040,Khalid Zakaria,Goteborg,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.089841317
1041,Sarah Amari,Goteborg,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.090453856
1042,Ahmed Amari,Goteborg,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.091138129
1043,Awa Zakaria,Goteborg,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.091907519
1044,Ahmed Amari,Goteborg,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.092778964
1045,Khalid Zakaria,Goteborg,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.093774209
1046,Malin Svensson,Goteborg,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.094921655
1047,Khalid Zakaria,Goteborg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.096259104
1048,Sarah Amari,Goteborg,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.097838011
1049,Antoni Kowalski,Goteborg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.100017431
1050,Julia Kowalski,Goteborg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.10231382
1051,Julia Kowalski,Goteborg,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.104736854
1052,Awa Zakaria,Goteborg,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.082930169
1053,Khalid Zakaria,Goteborg,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.107826168
1054,Malin Svensson,Goteborg,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.084928935
1055,Antoni Kowalski,Goteborg,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.105596126
1056,Erik Svensson,Goteborg,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.123919359
1057,Erik Svensson,Goteborg,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.121130085
1058,Julia Kowalski,Goteborg,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.118596684
1059,Awa Zakaria,Goteborg,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.116042624
1060,Ahmed Amari,Goteborg,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.130253327
1061,Khalid Zakaria,Goteborg,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.143318126
1062,Ahmed Amari,Goteborg,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.140396877
1063,Antoni Kowalski,Goteborg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.138162175
1064,Ahmed Amari,Goteborg,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.136121583
1065,Julia Kowalski,Goteborg,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.134250864
1066,Sarah Amari,Goteborg,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.132529653
1067,Antoni Kowalski,Goteborg,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.130940715
1068,Awa Zakaria,Goteborg,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.129469368
1069,Julia Kowalski,Goteborg,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.128103023
1070,Julia Kowalski,Goteborg,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.126830828
1071,Khalid Zakaria,Goteborg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125643375
1072,Antoni Kowalski,Goteborg,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12453247
1073,Erik Svensson,Goteborg,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.123490942
1074,Antoni Kowalski,Goteborg,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.134274524
1075,Sarah Amari,Goteborg,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.1367509
1076,Awa Zakaria,Goteborg,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.139406982
1077,Sarah Amari,Goteborg,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.143682233
1078,Khalid Zakaria,Goteborg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.127158183
1079,Malin Svensson,Goteborg,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.130071373
1080,Ahmed Amari,Goteborg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.133181047
1081,Sarah Amari,Goteborg,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.136507779
1082,Julia Kowalski,Goteborg,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.140075115
1083,Erik Svensson,Goteborg,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.143910138
1084,Awa Zakaria,Goteborg,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.124470309
1085,Ahmed Amari,Goteborg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.128040384
1086,Julia Kowalski,Goteborg,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.131849718
1087,Awa Zakaria,Goteborg,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.135923197
1088,Malin Svensson,Goteborg,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.112456456
1089,Sarah Amari,Goteborg,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.116110965
1090,Sarah Amari,Goteborg,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0.103387997
1091,Antoni Kowalski,Goteborg,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.105743301
1092,Awa Zakaria,Goteborg,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.10821993
1093,Khalid Zakaria,Goteborg,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.110827506
1094,Ahmed Amari,Goteborg,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.113576696
1095,Khalid Zakaria,Goteborg,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.025253545
1096,Sarah Amari,Goteborg,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.123419432
1097,Ahmed Amari,Goteborg,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.025049493
1098,Awa Zakaria,Goteborg,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.121463803
1099,Ahmed Amari,Goteborg,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.129072864
1100,Khalid Zakaria,Goteborg,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.02483988
1101,Malin Svensson,Goteborg,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.125651201
1102,Khalid Zakaria,Goteborg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.125785297
1103,Sarah Amari,Goteborg,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.030969017
1104,Antoni Kowalski,Goteborg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.031772754
1105,Julia Kowalski,Goteborg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.032651194
1106,Julia Kowalski,Goteborg,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.033615261
1107,Awa Zakaria,Goteborg,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.125914673
1108,Khalid Zakaria,Goteborg,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.034678116
1109,Malin Svensson,Goteborg,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.126039573
1110,Antoni Kowalski,Goteborg,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.126160227
1111,Erik Svensson,Goteborg,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.069854355
1112,Erik Svensson,Goteborg,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.037247931
1113,Julia Kowalski,Goteborg,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.054137777
1114,Awa Zakaria,Goteborg,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.054315365
1115,Ahmed Amari,Goteborg,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.037948415
1116,Khalid Zakaria,Goteborg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.054411254
1117,Ahmed Amari,Goteborg,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.054512896
1118,Antoni Kowalski,Goteborg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.026918017
1119,Ahmed Amari,Goteborg,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.054620822
1120,Julia Kowalski,Goteborg,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.054735636
1121,Sarah Amari,Goteborg,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.146886727
1122,Antoni Kowalski,Goteborg,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.144300307
1123,Awa Zakaria,Goteborg,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.156630472
1124,Julia Kowalski,Goteborg,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.153854711
1125,Julia Kowalski,Goteborg,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.16278927
1126,Khalid Zakaria,Goteborg,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.163721434
1127,Antoni Kowalski,Goteborg,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.164505989
1128,Erik Svensson,Goteborg,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.159999426
1129,Antoni Kowalski,Goteborg,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.160120097
1130,Sarah Amari,Goteborg,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.161901507
1131,Awa Zakaria,Goteborg,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.163791151
1132,Sarah Amari,Goteborg,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.160931135
1133,Khalid Zakaria,Goteborg,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.162262342
1134,Malin Svensson,Goteborg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.163026375
1135,Ahmed Amari,Goteborg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.163705339
1136,Sarah Amari,Goteborg,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0.1657992
1137,Julia Kowalski,Goteborg,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.167937143
1138,Erik Svensson,Goteborg,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.170218007
1139,Awa Zakaria,Goteborg,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.155367929
1140,Ahmed Amari,Goteborg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.157361972
1141,Julia Kowalski,Goteborg,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.159504171
1142,Awa Zakaria,Goteborg,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.161949565
1143,Malin Svensson,Goteborg,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.174765891
1144,Sarah Amari,Goteborg,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.16457337
1145,Sarah Amari,Goteborg,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.167395847
1146,Antoni Kowalski,Goteborg,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.172706203
1147,Awa Zakaria,Goteborg,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.170440451
1148,Khalid Zakaria,Goteborg,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.17078911
1149,Ahmed Amari,Goteborg,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.169000301
1150,Khalid Zakaria,Goteborg,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.167327316
1151,Sarah Amari,Goteborg,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.165759258
1152,Ahmed Amari,Goteborg,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.164286556
1153,Awa Zakaria,Goteborg,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.162900769
1154,Ahmed Amari,Goteborg,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.161594422
1155,Khalid Zakaria,Goteborg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.160360877
1156,Malin Svensson,Goteborg,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.159194211
1157,Khalid Zakaria,Goteborg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.158279231
1158,Sarah Amari,Goteborg,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.157412111
1159,Antoni Kowalski,Goteborg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.225079121
1160,Julia Kowalski,Goteborg,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.225107882
1161,Julia Kowalski,Goteborg,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.225135135
1162,Awa Zakaria,Goteborg,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.224652273
1163,Khalid Zakaria,Goteborg,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.115606281
1164,Malin Svensson,Goteborg,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.1137098
1165,Antoni Kowalski,Goteborg,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.111886148
1166,Erik Svensson,Goteborg,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.06466303
1167,Erik Svensson,Goteborg,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.06466303
1168,Julia Kowalski,Goteborg,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.06466303
1169,Awa Zakaria,Goteborg,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.06466303
1170,Ahmed Amari,Goteborg,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.06466303
1171,Khalid Zakaria,Goteborg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.06466303
